Country Name,Country Code,Indicator Name,Indicator Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.968982949,1.52824075,3.991823456,7.321923446,6.073045034,4.867930639,5.173660533,6.00469146,5.796435348,7.217056286,6.386131761,6.275878688,6.640280832,6.384096344,4.513177263,6.567739647,4.060821884,3.945126172,4.760072635,4.847821577,2.787174755,1.794478807,1.445472847,4.411923159,4.009560226,3.938812722,3.88389414,3.658525869,3.42738358,2.482112653,1.965331941,2.68680615,4.175347073,4.572857125,4.461946528,5.866349873,5.366831476,2.895080358,3.003101129,5.037094869,3.114023746,4.002333263,5.326661043,7.819834653,7.111395822,8.014531273,8.384323134,5.471399485,3.150037107,7.652324824,5.941494938,5.105184518,4.758007772,
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.86480413,15.3318057,10.61507834,8.251117462,2.15410167,-0.405518602,10.91205991,-0.367117904,1.547536172,2.17707283,5.113714847,-0.202707094,26.40487656,10.98009174,-13.51349707,11.04912677,21.80903419,18.31687815,2.893918282,-2.744780762,0.694638389,2.556801851,2.307952274,4.948749035,2.558074797,5.503875859,0.00143502,8.556676011,5.476637095,5.644185347,3.904702334,7.255419038,3.330596829,5.345593185,1.997569328,5.213676133,4.085487678,1.743990229,0.402032221,5.140338335,4.229204409,0.532375444,4.691154962,2.291776874,2.704499597,4.307445964,4.733464842,5.733467928,3.357937755,7.091264507,2.836935329,6.511439037,5.9,
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.675662997,-21.25897056,-16.22686238,-9.766052037,3.290080184,5.182670002,7.469138446,7.62881698,-1.073233396,3.250722236,6.735713911,6.863522302,10.24668332,7.350783119,7.802232865,7.844828234,9.83980195,2.927448128,-14.74171262,1.330192805,6,3.7,3.25111172,
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.829983122,1.358677671,3.43910854,7.865828819,-0.734933604,1.105904112,0.216730812,4.183872427,9.972857943,1.759933831,2.667236285,6.598192675,8.312676881,4.212467414,-6.571370933,2.534331931,1.569776537,4.074971418,2.345608743,0.840882927,-0.550950514,1.131296999,2.989076791,6.186939275,2.791706176,9.983934794,3.95097795,8.463282839,9.798061456,5.319932179,8.644190519,1.819652759,4.200647995,3.820921228,1.432200245,1.515151515,5.937770908,6.491304176,8.420360701,8.441852323,2.517855315,4.090160188,1.665492139,4.370610971,5.253000821,4.935991675,6.588044176,-0.734577419,-5.556200253,3.101429733,1.904988907,-0.175722682,2.136716192,
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,4.148358166,11.71264553,6.873035895,4.56896,8.021442798,7.738680724,5.1356499,5.787632105,4.865932205,6.87518993,5.620274467,3.20133617,3.284503678,3.043765132,4.082487577,4.23158341,2.350254775,5.219477052,5.753857829,-0.375458006,4.708345202,2.338208245,5.096554287,5.685504725,-7.943554928,-12.59522179,-32.11857046,-4.982979843,2.189911787,-0.944760634,3.790904049,8.282790499,4.722777408,4.699088146,6.913911315,8.043498761,6.472522362,7.195939332,8.677797396,10.60091218,12.23323158,9.977611357,-4.243552667,-17.95499387,-0.343503564,5.3,5,4.109890516,
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,10,8.5,0.7,6.7,14.3,7.8,5,8,3.7,13.3,5.2,4.3,3.3,-0.4,-0.3,-4.6,-2.4,5.7,2.9,8.903344706,12.5858589,26.88199281,8.558640553,14.42230849,14.32868064,3.39096755,1.712459559,27.49896423,21.29126163,9.139403239,11.88825341,
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.425234334,12.51798416,4.863604263,1.286363228,,,10.02884129,9.891739302,8.362165351,4.713460414,5.596893648,2.437237365,3.559310888,5.596049878,7.558221643,10.81278132,6.059167648,2.232663396,4.793787184,3.642164851,-2.764340667,9.618985618,-0.557542205,4.336360152,6.325126592,8.299309108,-2.544684874,10.41461163,2.366613872,4.034447091,6.898050692,-4.030936523,-1.012263827,10.35803379,-6.579450143,12.21688837,-2.227722383,7.656070495,0.529417121,1.592567672,7.551951989,3.316035915,6.316967049,4.80186641,2.97851241,7.759852155,2.705774383,5.587056082,4.758347025,3.642974764,4.985647093,2.694664217,4.413669816,
Mexico and Central America,MCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,5.228060024,4.648309616,6.553757509,4.474611051,-0.972637494,4.411628782,3.553236083,3.953551301,3.534204929,1.685457433,0.922378369,2.432389472,1.194973349,1.484515634,1.708699684,2.452364682,2.484574172,4.598601474,4.163659309,2.643454173,1.015129919,1.366636037,-0.913915597,2.215624119,2.117151226,1.110730405,2.237247543,3.503268192,3.300541382,3.910231911,2.187729373,1.026496836,1.087535488,2.470486213,1.895413784,5.049346202,14.58244232,10,,,,,,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-0.71118518,11.7309121,4.357168935,3.357254421,-5.290876482,7.908588073,1.202209386,1.69246442,5.032283085,-2.4,-16,-29.1,-1.2,-30.9,-1.4,-5.2,1.6,-6.5,-3.4,2.1,6.1,7.8,6.6,7.410063044,7.501389578,4.784654617,3.067943527,7.764846414,-5.98957986,7.094071762,6.8,-0.7,8.9,
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.048632732,2.271069725,-0.929401656,3.962518856,-0.452253835,2.064552388,5.528565593,6.828786109,3.72122216,5.276455579,3.929365056,-1.272621532,-2.618478349,2.006879374,1.258691658,-3.068858408,2.364000379,-2.661805977,9.854650299,0.805770813,-9.69878839,-1.810194157,0.902106327,1.704678833,1.155877177,1.959105754,1.17808553,3.403417009,4.078892789,3.13002942,-6.309534407,1.186152306,2.096559814,-0.071608248,1.712213177,2.148915024,3.693492616,3.93233644,4.659115711,4.760065095,6.017824401,-12.67378814,9.784892122,5.257003622,4.602880059,5.022593104,6.240702359,7.128339112,-4.01378169,-0.370897548,1.026604298,2.360111126,2.096448268,
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.097943362,14.15338851,12.4810706,-8.67500052,19.58557542,10.55636093,12.1985755,-3.635041772,7.058757632,6.476152607,1.331629895,3.714479682,
Middle East & North Africa (all income levels),MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,9.817836344,8.932254271,9.987183809,17.46417709,10.19228954,15.03421897,6.005084022,12.78143438,5.641291398,-0.241683316,6.428641162,4.93067669,2.918466365,-1.602705207,0.176048219,1.006256487,0.550150133,-0.98052154,-0.083310922,2.675144159,2.404995386,8.735993617,6.798834199,4.293862219,2.461113833,3.337135198,3.056334704,4.961198042,3.466599449,3.415517561,1.662163417,5.608065441,2.15101544,2.292501102,5.247802108,8.149239958,5.828604735,6.812427276,6.031169704,5.455313459,1.874492238,5.475970076,3.395270916,5.367009751,1.884995617,
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5,4.664414668,8.10688693,11.90548076,7.1,6.096139301,5.854924878,9.423278819,3.418620026,6.502484033,3.762467687,8.22880731,7.861119861,5.776827231,5.744485049,4.417444135,3.390639707,8.956942327,9.698170138,9.233251984,8.772600561,-0.62790261,-4.196296575,3.610180912,2.593384139,-3.753919881,1.855746992,1.245438058,4.198293259,5.068306312,4.222250716,3.628658714,4.061425854,4.727354829,-5.75868238,5.874766683,6.962888801,4.701842416,2.667013147,5.296473838,-0.60549239,0.131917169,1.422671242,4.295714251,3.032573659,5.001385468,3.148225822,1.400290149,-4.700339936,5.110198731,4.044614776,3.98308933,1.070416628,
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,4.831230772,15.50790561,3.866095147,-6.257381851,24.54251715,9.363820918,7.788986181,-1.691586905,2.676282425,0.087872807,7.140755472,6.006265324,5.87774934,8.21319669,-10.30292903,-6.44562517,-2.844265171,-2.397148488,5.890676039,5.363380056,2.615902679,0.170064959,-0.055412459,2.6219758,1.882579413,3.049490956,-1.930490659,-1.5,5.6,0.8,3.272964323,0.666666667,
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.177686883,1.211605962,4.062670511,7.484390657,6.243472001,4.880007998,5.348465788,6.025149191,5.826682806,7.353218532,6.527425466,6.553552327,6.759276066,6.416373323,4.709391342,6.71575799,4.101833515,3.990413698,4.796091093,4.918444321,2.781508466,1.812702552,1.434658135,4.466207033,4.062101347,3.931400292,3.899413732,3.653035069,3.469791427,2.496137782,2.005436038,2.812646448,4.274379711,4.636963063,4.471747627,5.892971418,5.40879401,2.8777488,2.986978265,5.08994139,3.070224399,4.021882206,5.362774958,7.862496594,7.130043351,8.061067926,8.429642766,5.471624404,3.101157296,7.67862776,5.938339781,5.072947849,4.733195432,
"Macedonia, FYR",MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.170660674,-6.564995281,-7.469555866,-1.75803795,-1.11455585,1.184812257,1.440153615,3.378764323,4.339212031,4.54903837,-4.525337907,0.853490178,2.816485134,4.627296618,4.352166541,5.030638665,6.148866304,4.950012194,-0.920267749,2.899999999,2.8,-0.4,3.1,
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,3.708410198,0.230999423,6.13695485,2.56899603,5.844016425,-1.455115786,-1.528826123,11.62504914,13.62343853,6.34864719,-1.463476327,10.39567723,-4.325839879,-4.411546272,-4.637654559,4.797966708,4.369600082,-11.35631658,8.435310068,-0.518235329,1.481486165,11.76370596,-1.852675992,1.616062862,8.333260144,-2.139403429,0.912162051,6.209004782,3.218406373,6.761093862,6.033114132,6.734813031,3.2,12.1,4.15331894,7.441394997,2.18552024,6.079794351,8.578286908,4.298178176,4.978529163,4.457421986,5.819314829,2.730111011,-0.408303574,2.149319398,
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,2.453987702,5.838323451,4.146155447,10.03639076,19.56009421,17.01708276,12.18416622,11.16116115,10.49076999,7.049714707,3.311762466,2.284450981,-0.612391894,0.942370414,2.585278268,3.885194293,4.11051209,8.414239501,8.179104471,6.291390722,6.256490126,4.690935781,4.480746788,5.651105653,6.342494703,3.777335975,5.256978797,5.125603164,4.71997263,6.77019381,-1.549888586,2.811588371,0.132087471,-0.503224546,3.66560275,2.223906402,4.279227098,3.9,-2.8,4.3,1.4,1.1,2.9,
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.471561084,4.086872533,13.34929492,-5.894018843,10.69264951,-4.851778704,-5.925258883,12.05934018,3.291741123,4.979330592,4.129962449,2.435841372,-0.968124719,5.342375692,4.152709187,6.08039623,5.95228661,6.517817024,5.201277482,7.938538081,6.35575459,5.603876424,4.391092682,4.932728026,2.851000238,-1.057348757,-4.005631788,-11.35243948,3.695297424,2.816933273,-0.65061691,9.660942455,6.039410227,7.477958357,6.948051437,6.442715347,5.651582964,5.866213153,10.94512998,13.74593056,11.3440345,12.02551864,13.84399505,13.64190607,,,,,,,,,,
Middle East & North Africa (developing only),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,3.448393757,8.213465225,10.05482277,10.38853463,7.731884802,5.381966147,15.41594937,3.642590378,8.335749292,6.689930521,14.21197279,2.331458329,-0.211020888,0.071978289,-2.686781988,-0.216160853,9.038265826,7.3983349,2.277259988,3.999024841,-2.17540941,-0.055076436,0.293105665,1.403103363,7.539030539,6.759658031,3.747675584,0.19802229,2.655917766,2.58164129,6.318880828,2.6139329,4.504591858,2.745222851,3.80506423,3.533117484,3.525347078,2.90771055,7.618022051,5.053150099,5.556911451,5.642854189,3.633996969,4.130620941,5.039916017,-1.616070004,6.265033856,-0.415058618,
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,-9.4,3.1,1.1,1.9,2.5,4.4,4.2,8.6,10.7,6.9,-5.7,2.5,3.23,-2.5,3.5,
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,8.342136112,5.834037955,5.933419455,5.71287226,9.374994509,3.458648473,5.107972315,4.178195741,-3.18446018,-8.693544729,-9.256465705,-3.168791547,2.134382692,6.376426886,2.235093843,3.896713584,3.339936603,3.07036901,1.146062135,2.952710545,4.732978467,7.004634575,10.62540596,7.253665443,8.556234807,10.24801636,8.900367949,-1.268598942,6.365161685,17.51364709,12.4011007,11.74311113,
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,5.000002913,-6.89999949,-15.70000201,-6.499999929,0.9999969,-2.299996205,14.70000038,8.199995297,6.50000463,0.999992812,4.899999033,-5.104721555,8.654684004,6.765490049,2.700782147,7.4,10.23856048,10.78214188,8.117773541,1.090982,11.8989251,8.816958297,6.023730149,8.770181375,8.672666074,6.321219218,7.28200049,6.829619074,6.334019034,7.084660132,7.321980599,7.241569536,7.148756188,
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,15.52991321,0.726608464,-1.983767626,27.69088629,16.13833043,0.230962093,3.567132933,10.19644252,1.248532115,11.98593115,1.842886439,-0.732907863,-4.584756953,12.16261112,-5.1343745,8.546104969,-1.878593733,-0.504713791,4.790039788,3.371210206,3.450288473,-2.339924148,3.735342062,-3.22686448,2.994760553,5.713579285,1.900384203,1.720397951,4.777585432,-1.771304548,1.788087152,1.874125861,5.873637285,-3.060732128,9.819800446,5.818826609,-4.04469662,4.519650887,7.712825411,-0.430406256,2.008796925,0.664771962,5.978728459,5.747219,8.969400839,18.86911125,1.614381982,3.517003842,-1.220190914,4.3,4,7,6.7,
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,6.547619048,3.830806065,3.516525749,-10.06125859,5.882352941,5.497076023,0.383795309,4.698385726,6.954475371,9.742033384,8.891039823,6.79134671,4.465148645,7.186736733,4.435446247,6.512698638,5.082062928,4.136142904,4.28773662,5.587843879,5.687477457,6.070628106,2.610779536,9.026614062,2.573570313,2.113313277,3.656856417,5.745767493,1.241387566,3.947653025,5.889475644,5.512000844,3.006524399,4.109994779,3.850110923,3.227784969,3.199991246,
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.63959785,0.668364775,-1.391078469,2.661103222,13.61649344,13.24903635,7.28154989,-1.923079157,5.882359907,0.479297974,16.21856362,6.231349023,2.30066159,7.175963585,6.086823812,4.99773126,4.918031335,9.745068046,4.396153725,0.406746448,-5.290119215,2.503453788,3.718709075,5.360304078,4.570982294,-0.214802542,1.625239217,3.177291256,1.344689718,5.692294493,8.73023182,-7.332978127,9.691840272,-10.24018174,16.72881759,7.316681499,3.79241912,3.89525362,3.042278095,1.576077841,-4.974963843,1.7,5.5,4.851637681,2.839778225,2.062005106,9.491418408,8.33891151,9.03583527,6.533362436,4.347495189,1.885799508,4.969479816,
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.597993836,6.421029851,7.338803302,5.358963229,7.684863375,7.816711032,3.857146478,7.977994716,4.888533499,5.986538594,5.753434853,9.381914657,11.71420245,8.309625754,0.801670045,11.56383622,7.756474368,6.652034655,9.349101411,7.444233721,6.941952325,5.940926844,6.250251482,7.761925331,-1.122248557,1.15250888,5.388645259,9.937724229,9.058481044,9.009649265,9.545464876,8.885115904,9.894946841,9.212042799,9.82908212,10.00270109,7.32274295,-7.359415382,6.137609882,8.858868102,0.517675315,5.390988315,5.788499281,6.783437736,5.332139139,5.585031035,6.298426482,4.832105638,-1.513682716,7.425006152,5.127731455,5.639831813,4.68761228,
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.366879721,6.177795074,4.459616121,5.872264569,6.41807621,6.509515898,2.536982154,4.838209381,3.27246003,3.570029865,3.361719276,5.264612663,5.753658455,-0.153249078,-0.01584003,5.3714437,4.50476233,5.414275647,3.231058337,-0.026004197,2.677796378,-2.014272303,4.443203401,7.105113681,4.275649787,3.396656618,3.512456044,4.250585952,3.564218659,1.761529639,-0.250008274,3.326061456,2.733788312,4.077874719,2.720820274,3.620536649,4.468468306,4.424420309,4.858212323,4.175807319,1.011120597,1.85924034,2.719408244,3.743311411,3.335281594,2.663882162,1.80810452,-0.16992367,-2.795781526,2.577566844,1.902331749,2.686574322,1.888575387,
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,0.971449499,-0.398090744,-1.823450375,-0.236891524,0.464171263,4.767269666,3.553769142,0.813148943,1.858674962,2.04745994,8.165612443,7.189342571,-1.57953922,1.729879563,3.899014231,3.191324283,4.22010037,3.291585488,3.369278512,3.492183328,1.177948745,4.788661255,4.239794289,12.2695481,2.529262602,7.0731753,5.374044174,3.845877447,-1.458812021,6.595726722,6.011779586,6.690716387,4.40563975,
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,-3.848577701,5.400791443,14.26255469,15.71631338,30.99928974,6.999215677,3.398499545,-11.19930863,12.7011152,6.499471805,2.299998218,1.899824279,9.800007197,-13.60000507,-0.399994551,-6.999999369,2.399992488,-1.99999757,1.799999233,4.500000498,-1.000003497,5.700002751,34.60000065,10.99999947,3.600001274,4.900028139,0.519994838,0.529794652,2.590186894,5.940031114,0.4498791,2.007152305,-3.200275506,0.900172502,2.100108842,,,,,,,,,,,,,,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.546393035,10.2787135,9.428229325,0.13103989,6.919761815,-0.382497196,0.122868671,0.38349466,-5.485945813,3.055778924,5.679320646,-5.166272309,-17.04758357,8.775238053,-2.793193443,0.678203404,7.764581121,13.47261233,7.146996066,-2.232444691,0.608915236,1.623102206,-4.750943233,-16.82535499,7.722543881,6.360026805,0.074556239,6.899121724,0.933929132,-1.284355377,2.504203271,-6.516444598,1.449437879,4.004561703,2.605755852,3.419093103,2.75396562,10.42226252,-0.56875833,-1.40950935,7.104340611,2.999122034,5.3,0.1,4.5,5.8,3.146570396,9.587673209,-0.712671174,8.369239798,2.31140022,10.82755034,3.875027855,
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.191795489,4.10299259,8.57861892,4.950488659,4.884976838,-4.250514188,-15.74362821,-1.248360246,24.19738395,25.00724192,14.23753156,3.36426203,5.392760483,11.16067455,-5.227747559,9.04235173,6.024117846,-5.764158393,6.759430935,4.204831047,-13.12788048,-1.05318606,-5.050451109,-2.021537569,8.3228297,-8.75417698,-10.75170014,7.542522026,6.467191144,12.76600917,-0.617850588,0.433725357,2.090377801,0.909763335,-0.307468969,4.993705537,2.802256439,2.715640179,0.474237575,5.318093381,4.411065196,3.784648183,10.35418456,33.73577503,3.444666813,8.210964859,6.828398348,6.270263697,6.934416004,7.839739477,4.887386611,4.279277314,5.394416311,
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.400211918,11.69534898,9.943178187,11.11113587,9.00386112,3.301136398,6.969513825,1.342960053,6.237703907,1.353826591,3.304756499,2.220722892,6.417013974,14.19242509,-0.153246894,5.209454497,8.368480533,-7.838800375,-26.47878886,4.611732279,5.36329019,-0.816361919,4.613211627,-1.566093913,-4.081851488,-1.017309161,-0.706352941,-12.44982204,-1.697612732,-0.093064749,-0.190712416,0.385467117,-0.391138593,3.337611856,5.911907914,6.344268214,3.966650996,3.711681424,7.035970548,4.101590156,2.960843514,0.753938935,2.520732925,5.31217049,4.282398326,4.1520692,5.287703492,2.851680739,-2.759448575,3.302882356,7.325911306,3.354740457,4.606049654,
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.295546673,6.843507321,3.62462153,8.274903931,8.643094936,2.741104335,5.280014747,6.41613404,6.429449078,5.694795536,4.330778433,2.506529078,5.784268034,4.255923243,0.123019711,4.787653117,1.921278167,2.330748492,2.02191842,3.251004169,-0.783611603,-1.240756768,2.069958061,3.061679034,2.580179809,2.786975855,1.93124852,3.441218901,4.420253133,4.183127225,2.439038246,1.706076772,1.257616445,2.961084277,3.115978411,3.406520394,4.278444692,3.92346388,4.684381322,3.941036849,1.925856601,0.076313293,0.335603995,2.236514565,2.046466883,3.394188237,3.920630405,1.80405877,-3.667576572,1.527726433,0.944534969,-1.247175144,-0.822773944,
High income: nonOECD,NOC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.482221189,-0.088476531,-4.996030207,-1.157064358,-2.035298715,1.028299561,1.800667433,3.892745973,-0.456891904,3.707589376,7.203890008,2.330210845,3.464646902,6.152984534,7.584341669,6.066279444,7.295255401,6.822391204,4.297877659,-3.585103451,6.273496412,5.267047851,3.189116087,2.469199667,
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.27333551,2.813945138,3.785043084,5.009650987,5.285608801,3.786513255,6.256079006,2.259875528,4.504611456,2.001343342,5.617602796,5.26806937,4.478812535,3.818579956,5.025384901,5.792476436,4.139181302,3.853969847,4.357742492,4.504151636,1.547504937,0.124994701,3.866900718,5.894130524,5.353984461,4.037629052,1.779998612,-0.172934526,0.997592425,1.92681685,3.105451717,3.523157054,2.786587677,5.051426354,4.186341617,5.099772978,5.392622834,2.682743633,2.025787768,3.253582443,1.990101287,1.50204078,0.980879421,3.961030511,2.58893558,2.298781923,2.653026191,0.067619366,-1.634933111,0.478112087,1.341200873,2.896294367,0.646705221,
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.908266043,1.91031995,1.895111652,7.532448563,-1.203188968,7.040643089,-1.571497455,0.675483433,4.463421586,2.575992123,-1.19538324,3.117800325,-0.476536239,6.333590345,1.4564707,4.398536172,3.016973474,4.405741348,2.368877815,-2.319394194,8.341974142,3.779374617,-2.977405859,9.681130036,6.144905263,4.565650519,1.69561827,7.6968087,4.329647964,4.635036345,6.368150401,4.106406612,3.849850001,8.216002708,3.468451907,5.328284175,5.048612518,3.016389491,4.41257326,6.2,4.799762638,0.120266897,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.85247634,3.781821435,
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,3.785458229,5.119107957,7.800278581,5.993440016,-1.731682921,0.928812265,-3.936337851,0.305688259,2.209868602,1.266088312,4.640014204,0.927575578,3.454846031,4.784410379,1.614174755,2.687406202,-1.062040563,1.972121835,0.501623031,0.219442781,-1.607338791,1.04588627,6.397330651,5.405227061,4.407377494,3.47741086,3.258802554,1.216537787,5.308997514,2.293571057,3.618588562,5.02385015,4.086923365,3.548618713,3.229558255,1.872773275,3.543136602,-1.867951005,2.205663711,0.654481233,2.328727535,2.52990153,2.496721623,
High income: OECD,OEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.626313584,5.825871005,5.229503813,6.43142694,5.503763989,6.049175073,4.431632317,6.017648652,5.640796721,3.451479942,3.655626263,5.304106873,6.191603743,1.042549213,0.079020321,4.694968791,3.708593063,4.244212131,3.778054652,1.197221355,1.875578199,0.241186518,2.97414016,4.683607427,3.915371617,3.167760637,3.367986763,4.753784833,3.916460666,3.025362774,1.241618527,2.047242256,1.290820259,3.210013987,2.783222693,2.904171483,3.438866877,2.619369589,3.428140017,3.908857787,1.42099709,1.53996329,2.034948577,3.120475498,2.610138586,2.879395323,2.587156278,0.103554643,-3.539109096,2.75436971,1.586577832,1.362240804,1.217502739,
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.600077051,5.802034203,5.321423985,6.523376588,5.622123194,6.103803319,4.476751852,6.091986493,5.582488549,3.519479602,3.68337667,5.381316046,6.201352363,1.194657297,0.28517784,4.739095863,3.715185896,4.320289262,3.865315929,1.352328178,2.085580051,0.25912527,2.786614125,4.667046978,3.867369725,3.026737674,3.398663957,4.62707549,3.871572615,3.110528765,1.256833417,2.100247193,1.420544461,3.153343091,2.62654756,3.013970008,3.568227914,2.668947825,3.32558892,3.97606475,1.293872017,1.565417496,2.062856754,3.226895775,2.696865045,2.986061114,2.621816912,0.145268973,-3.595652486,2.896533115,1.753289971,1.432424124,1.258334964,
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.139606404,20.18779188,4.531243559,0.074739447,0.448098407,5.204460967,66.21908127,81.88779592,25.66617096,13.89509524,0.898226313,9.825224438,-14.25205753,11.49880487,24.43350076,20.54012289,1.007220687,-3.693531468,4.331741346,6.035442842,17.04707884,11.56983812,16.66666979,16.71159464,14.00719671,2.002159484,-3.440783503,5.964027268,11.75686153,-0.13042513,6.074078191,8.413883432,6.04296035,3.875774699,4.996819408,3.045939792,6.033512418,2.642338019,-0.124806736,5.401372725,7.481596829,2.568324004,0.3,3.4,3.994,5.5,6.8,12.8,1.1,5.6,4.4921,4.986,5.071,
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,5.075622201,1.251693026,3.89035437,5.349690014,1.963051104,4.126254034,-0.39772235,9.396319593,7.520789341,6.301168044,5.358257687,2.912156962,2.433949415,3.278360736,4.857430085,5.011534918,7.885411772,3.396209385,1.700388211,3.650193311,5.04850256,4.177588256,4.46676254,7.992763903,3.876201255,4.876890766,7.837288649,5.138593742,-2.813710056,5.109961808,5.193738665,4.054998684,3.465951325,
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.987346417,4.482858629,8.688831515,7.569757451,10.41936583,5.789951795,5.400612596,7.233220928,5.507899633,11.35346172,0.468372549,0.813406409,7.064263854,3.54019171,4.211415634,5.156189587,3.94769829,8.048533622,3.758435565,10.21570404,7.920763572,6.537486802,6.778378338,5.065205603,7.592114701,5.501653664,6.452343023,7.625278781,4.959768894,4.458586816,5.061567753,7.705897824,1.757747697,3.737415554,4.962609149,4.846581284,1.014396016,2.550234294,3.660132744,4.260088011,1.982484033,3.224429973,4.846320936,7.368571358,7.667304273,6.177542036,4.832817277,1.701405465,2.831658519,1.606680858,2.785944292,4.015907671,6.069552039,
